filename,zcr_mean,zcr_std,zcr_max,rms_mean,rms_std,rms_max,signal_entropy,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_flux_mean,spectral_flux_std,spectral_rolloff_mean,spectral_rolloff_std,spectral_flatness_mean,spectral_flatness_std,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,delta_mfcc_1_mean,delta_mfcc_1_std,delta_mfcc_2_mean,delta_mfcc_2_std,delta_mfcc_3_mean,delta_mfcc_3_std,delta_mfcc_4_mean,delta_mfcc_4_std,delta_mfcc_5_mean,delta_mfcc_5_std,delta_mfcc_6_mean,delta_mfcc_6_std,delta_mfcc_7_mean,delta_mfcc_7_std,delta_mfcc_8_mean,delta_mfcc_8_std,delta_mfcc_9_mean,delta_mfcc_9_std,delta_mfcc_10_mean,delta_mfcc_10_std,delta_mfcc_11_mean,delta_mfcc_11_std,delta_mfcc_12_mean,delta_mfcc_12_std,delta_mfcc_13_mean,delta_mfcc_13_std,delta2_mfcc_1_mean,delta2_mfcc_1_std,delta2_mfcc_2_mean,delta2_mfcc_2_std,delta2_mfcc_3_mean,delta2_mfcc_3_std,delta2_mfcc_4_mean,delta2_mfcc_4_std,delta2_mfcc_5_mean,delta2_mfcc_5_std,delta2_mfcc_6_mean,delta2_mfcc_6_std,delta2_mfcc_7_mean,delta2_mfcc_7_std,delta2_mfcc_8_mean,delta2_mfcc_8_std,delta2_mfcc_9_mean,delta2_mfcc_9_std,delta2_mfcc_10_mean,delta2_mfcc_10_std,delta2_mfcc_11_mean,delta2_mfcc_11_std,delta2_mfcc_12_mean,delta2_mfcc_12_std,delta2_mfcc_13_mean,delta2_mfcc_13_std
R26_0011_1.WAV,0.02673882246017456,0.016302736603557803,0.27490234375,0.048880804,0.031133397,0.2191591,13.1355915,785.1517552550222,350.1149166802018,1331.7675848983872,369.5360211591655,521.996,855.15063,1302.9250457882881,911.1474075463727,0.0012075142,0.0065910663,-341.15213,39.03153,152.4232,19.891064,23.944122,16.622984,29.00322,12.414828,20.635296,10.457036,8.477321,8.398179,0.9806894,8.53513,-4.93902,7.5982704,-11.381847,8.309319,-6.142199,7.0363097,0.9544808,7.554032,0.4052235,6.812903,3.2356892,6.147955,0.0028851766,4.747205,0.0015820946,2.3748174,0.00064168754,2.7320924,-0.00032518114,1.7118026,4.8496644e-05,1.5775654,0.00077068724,1.46926,0.001338321,1.3806161,0.0019504903,1.2616053,0.00064593897,1.3772266,-0.0019815988,1.1884664,-0.0017688003,1.1916145,0.0012306485,1.0838279,0.0017822478,1.0427687,0.00047165132,3.1297514,-0.0013335969,1.5918177,0.00059569784,1.6435133,0.00028747664,1.1262697,-0.00026940674,1.0133383,0.00045000383,0.9920272,0.00054075173,0.8887063,0.0006101869,0.8403495,0.00024645822,0.8533168,-9.3049835e-05,0.7887099,0.00023715023,0.7907854,8.543327e-05,0.73348314,0.00018555378,0.6816374
R26_0012_1.WAV,0.02990475296974182,0.021941494063301273,0.18798828125,0.048537966,0.035122413,0.23452748,13.077127,819.5784440878485,425.7746201500135,1355.6148060756614,418.3680957755811,526.4157,815.58203,1399.1554901003838,1110.8148567866817,0.0018454456,0.006278585,-351.269,47.83953,150.54749,26.557795,25.33097,17.131388,26.805182,12.209117,18.136086,10.442108,7.739056,8.401798,0.9201398,8.06057,-2.7399127,7.2643127,-9.835198,8.2280245,-5.1180406,7.5299535,3.092024,7.1814594,0.83451736,6.481287,2.9334517,6.771853,-0.012097191,3.6388638,-0.004612282,1.9866596,0.0014892768,2.3231428,-0.00022805348,1.715922,3.602309e-05,1.5398189,-0.00035980227,1.4104749,-0.0006218991,1.2754724,-0.0011439298,1.2000296,2.1799642e-05,1.2870288,0.00030317742,1.1918921,0.000200565,1.1813858,-1.988659e-05,1.1577715,-0.00017056521,1.0917412,0.0022342093,2.4100454,-0.0009595388,1.2873772,-0.00048980536,1.3773695,-0.00029747066,1.041005,-0.0007269135,0.92556083,3.512774e-05,0.91571456,-0.00044490985,0.8238838,-0.00034956826,0.74620664,0.00013222045,0.7845724,0.0005270847,0.75526506,-4.501223e-05,0.7450375,-9.162037e-05,0.72583497,-6.9478745e-05,0.6834107
R26_0013_1.WAV,0.024312317371368408,0.01847816541606678,0.29052734375,0.0533923,0.065329626,0.5901211,12.03083,772.7612087409543,444.3064894765011,1493.8056857849851,475.8367867004194,1252.5034,3482.7363,1253.4087985754013,1235.1994537259,0.0013233616,0.0047909683,-382.14355,27.854774,102.595276,23.720825,53.138935,14.438812,29.012342,11.33476,22.279226,10.184996,17.611774,10.844584,8.751424,10.408637,1.01046,9.811522,-0.8117056,9.241532,2.5473306,8.322118,5.0548444,7.8194547,3.2748322,7.5981855,1.2386512,7.1840043,0.005584046,2.7653425,0.0052372217,2.2689621,0.0014240786,1.7315223,0.0006537867,1.6987239,0.0008623557,1.4505956,0.0002277816,1.3128984,-0.00036652543,1.1923237,-0.0005683879,1.0494441,-0.0005567325,1.0248675,-7.0106005e-05,0.979472,0.0004702215,0.93420726,0.0003517902,0.90788823,-7.6788536e-05,0.89271003,0.0006401286,1.7417369,0.0003091814,1.3935442,-0.0002184568,1.0414687,4.1406747e-06,0.9764808,-0.00016101796,0.8760472,-0.0005876524,0.82286453,-0.0004482702,0.7610415,-0.0002122141,0.67163604,-0.0004954112,0.66764987,-0.000681223,0.63118494,-0.00042283727,0.6037615,-0.00022807931,0.580885,-1.6612852e-05,0.58628494
R26_0014_1.WAV,0.03324371576309204,0.01855501013756828,0.17138671875,0.018501623,0.01399751,0.096227676,12.910888,969.1309905736925,388.64408192010615,1677.110245058419,370.9022427458341,87.263756,139.8154,1657.1162715554237,1134.9859729040345,0.0023348567,0.007738888,-418.74982,48.605927,148.0561,19.16001,29.908672,15.747602,29.523941,14.453009,10.14068,11.583993,15.242662,11.443927,2.3899498,8.882403,-2.5486984,7.897035,-4.212127,7.8085127,-2.5318217,7.8804703,1.7362137,6.89557,0.62846804,6.8727174,-3.8985884,7.943679,-0.00633164,3.690081,0.00060739554,2.2948,0.0011608461,2.1396112,-0.0004411979,1.8869559,9.0886955e-05,1.5643268,-0.00051529554,1.5247165,0.00050329,1.2604457,0.000113550195,1.1673018,0.00029250464,1.1880301,0.00045791708,1.1775771,0.0001448963,1.0387946,-7.599074e-05,1.0412393,1.3201614e-05,1.0875636,0.0006990137,2.337717,-0.00071876124,1.4199464,-0.0011065897,1.2817725,0.00013141552,1.151139,0.0001598525,0.9779871,0.00024486036,0.9710616,-0.00054131326,0.81722194,0.00012173773,0.7735844,-0.00013364275,0.77184016,-0.00030348107,0.7688654,-0.00042966928,0.69275385,-2.7017639e-05,0.6808524,0.00014153599,0.7031602
R26_0015_1.WAV,0.03521561622619629,0.017641217451912695,0.2705078125,0.013762638,0.00950808,0.078617744,13.0814495,1029.7977879155906,391.8380518533139,1720.395314551059,391.4214091750869,45.536575,68.15312,1834.6751689910889,1202.5500471942275,0.0022914256,0.0053278827,-424.55792,47.83388,151.39929,20.010498,27.500683,17.002516,30.148094,11.940686,6.529769,11.305555,13.160375,9.83239,-3.7120836,9.221762,-2.4683127,7.8063684,-2.505167,7.8251734,-1.1463963,7.4636626,2.130679,7.2281675,1.6126935,6.8080273,-2.0905602,6.7774153,-0.0021052044,3.7851095,0.00035669003,2.5745187,0.0007696039,2.5197747,2.8109323e-05,1.8170034,0.00071670697,1.7168825,-0.00072345114,1.4110022,-0.0006168248,1.4407873,-0.00035737932,1.219379,-0.00018204004,1.2125527,0.00059006363,1.1765784,-0.00019741309,1.1393739,-0.00048872666,1.1124136,0.0005559559,1.0851469,-0.00063987984,2.2510896,1.2228804e-05,1.6278276,-0.00040833198,1.5536948,-0.0004886194,1.138121,0.0006766254,1.0680245,4.160928e-05,0.8927974,-0.00015488557,0.91095376,-0.000106684456,0.7975029,9.063695e-05,0.8144383,0.00027021224,0.7832137,0.00037985432,0.76979166,0.00014349676,0.73289096,0.00015125514,0.7062029
R26_0016_1.WAV,0.029842764139175415,0.014726967193579264,0.15771484375,0.011463273,0.009954765,0.08639065,12.514559,946.2398069142492,312.2557171510918,1644.9049548484886,354.5186966635918,27.22395,84.21649,1683.2777202129364,955.355106742352,0.0014084922,0.0023315349,-465.2143,24.523182,141.60852,13.492135,28.158981,12.0492525,24.177128,10.031799,17.006418,9.157687,10.186015,8.807307,3.6193962,8.408933,-1.6264565,7.6364636,-1.7616097,7.088272,-0.20712832,7.09218,-1.2997333,7.0357285,-0.4656157,6.683736,0.39741164,6.3550763,0.0054668593,3.002416,-0.00017564371,1.9204661,-0.0019206929,1.981245,-0.00023030391,1.627296,0.00036294712,1.4783272,0.0013071031,1.3943034,0.00069701584,1.2566773,0.0003870781,1.149708,0.0010405555,1.1261545,0.000958717,1.1004194,-0.00030337356,1.0724093,-0.0006053619,1.0361004,-0.0002576347,1.0076627,0.0016748104,1.8073156,-8.560078e-05,1.2181246,0.0010528192,1.191874,0.00062977953,0.9956856,0.00032870713,0.95593554,-0.00011477884,0.87447673,-0.00011919024,0.8123795,5.7202713e-05,0.7600255,1.9080035e-05,0.74049187,-0.000289821,0.71975785,-5.077262e-05,0.7156693,0.00046247442,0.6844693,0.00017436905,0.676844
R26_0017_1.WAV,0.026433825492858887,0.018277523478313417,0.17578125,0.02636524,0.0265917,0.19496633,12.345963,787.4031357296783,396.685461166074,1410.7012324836692,420.59839924645746,159.60574,576.7492,1305.2013829350471,1034.1703870847603,0.0013158503,0.0042134053,-431.28586,23.970613,126.76985,16.510454,44.635704,14.74355,22.002853,9.4221325,19.609919,9.475957,13.121325,8.827904,4.6723146,8.501767,-1.2953131,7.4668846,-2.4127996,7.36939,-1.0207287,7.178811,-1.2723191,7.169686,-1.3712558,6.561709,-0.28304875,5.9333053,-0.0020482168,2.5385833,0.0008574326,1.5871209,0.0006802317,1.6807034,0.00065743143,1.4537892,0.0011837862,1.3491431,-0.00021353859,1.2192328,0.0007883122,1.143165,0.00054667745,1.0631373,-0.00020168436,1.0621355,-8.290744e-05,1.0513442,0.0005562804,1.0622939,0.00024354152,0.97734654,0.00042245327,0.92572314,0.0023631356,1.6563843,0.00038172957,1.0210109,0.00037892105,1.0932549,0.00026071057,0.919578,3.512681e-05,0.8707095,0.0013713443,0.8164277,0.000507961,0.7614311,0.00035933865,0.6981887,0.0009273355,0.69958264,0.00034689502,0.6898197,-0.00036151073,0.7000328,0.00058868504,0.6582492,0.0008643555,0.6397246
R26_0018_1.WAV,0.027584344148635864,0.016955429128636776,0.18408203125,0.03451443,0.027578043,0.19163167,12.808819,755.1046102460602,388.44891321442,1361.6307779485692,423.86850074655786,223.06259,615.00226,1201.368471980095,1044.4562743315196,0.0011577897,0.003876784,-413.43936,28.262028,137.83792,15.177556,38.858257,14.973226,24.586052,10.839661,19.349085,10.540579,12.826935,8.702717,4.491709,8.781333,-1.834552,7.8919854,-2.5974987,7.631595,-1.7324414,7.607214,-1.0749545,7.603311,-1.4984268,7.021623,0.07699979,6.7945323,-0.0020868753,3.1174111,-0.00042273937,1.8507731,-0.00025670818,2.026535,-0.003486055,1.653989,-0.003232318,1.5480466,-0.0009883977,1.3793169,0.0005827494,1.2809447,0.0006572968,1.1736323,-0.0002248332,1.1675967,-0.00090446067,1.2103558,-0.00046461457,1.1839023,0.00022234334,1.047697,-9.9842e-05,1.0532916,0.0009810049,2.025119,0.00048428788,1.2132205,0.00043067476,1.269579,0.00026856962,1.05162,-0.00088229356,0.97685605,-0.00026907612,0.9090479,0.0008200411,0.8358553,0.0011884727,0.7684667,0.00064965547,0.75756997,-0.00022148645,0.78237027,-0.0004884604,0.7651567,-0.00037403984,0.69848317,-0.000104438936,0.7331537
R26_0019_1.WAV,0.03825875687963294,0.019270717370525676,0.20458984375,0.016406747,0.012652791,0.14826822,12.260393,1082.4701889927474,403.0343566114389,1786.3979127534537,375.73659432807665,78.95917,217.3021,1976.2766895394693,1238.273327883081,0.0026663903,0.0063797655,-408.00397,32.353054,137.05602,17.12956,33.092342,16.4897,27.199581,13.725231,13.166456,10.845357,9.254525,11.162555,-1.7753602,9.236745,-5.1737165,8.217189,-2.924847,8.019717,-1.866683,7.8183064,1.3284404,7.685352,-0.70840096,7.5071893,-3.5636687,7.286168,0.0058682836,3.7146802,0.001138944,2.4491038,-0.0021084023,2.4301083,0.0033463708,1.7564205,0.0018270172,1.7087946,-0.0002808078,1.6474985,-4.618383e-05,1.442715,-0.0007786805,1.2566297,-0.0004676716,1.2744737,-0.0011766539,1.23482,-0.0016548935,1.2186155,-0.00084370654,1.1452233,-0.00097007945,1.1245245,0.00024924998,2.3675628,-0.00037852296,1.5474023,-0.00089253817,1.579539,-0.0007000908,1.1295079,-0.00058933266,1.0930815,-0.00032957544,1.0403901,0.00072600617,0.9469553,0.0011921462,0.83581924,-0.000108286666,0.8629652,-0.00055278477,0.8213258,-0.00079004996,0.7840815,-0.0010098758,0.7593185,0.0005842198,0.7671477
R26_0020_1.WAV,0.04327911138534546,0.01589192105726926,0.16796875,0.057787858,0.034319807,0.30895704,13.182339,1030.9566927376854,329.4414746625671,1573.7448045390229,428.768494905197,784.938,1476.9941,1844.6348011493683,859.2519102865144,0.0019190956,0.003953116,-254.30586,57.70467,165.95908,24.489433,5.208586,18.928524,10.312598,10.454486,10.024024,9.752353,12.313938,8.871312,1.1174223,7.24524,4.355564,8.274418,1.2464156,7.9227977,5.1535883,6.5381308,2.9531734,6.129023,-2.237237,7.250955,0.5393773,6.16593,0.00078865,10.006124,0.002056944,3.7691503,-6.707106e-05,3.3051507,0.0011274308,1.8341199,-0.00024771944,1.6421962,-0.0004623616,1.6468675,0.00050469063,1.2778957,-0.00017281488,1.515605,0.0005069673,1.1299181,0.0012487476,1.0031304,0.0010881305,0.99345315,0.0009850331,0.96963173,-6.213154e-05,1.0765506,0.0021314574,5.377764,-0.0006413001,1.9860582,0.0012100441,1.8214173,0.00024982946,1.2055662,3.236733e-05,1.0725734,-0.00010279873,0.9695365,-0.00038028054,0.8177565,0.0007169774,0.8857102,0.000104322186,0.7409133,0.00024218136,0.70167905,0.00021958898,0.6874957,0.0008077584,0.65327096,0.00044185942,0.6702004
R26_0021_1.WAV,0.037118762731552124,0.0183556814802095,0.16748046875,0.066990204,0.03640501,0.35264206,13.309937,871.8714138127382,257.0478250613465,1381.9854031461225,319.0529276954236,900.1944,1606.1005,1509.3488708138466,563.2283694488824,0.0009437056,0.002449676,-261.19083,59.239223,177.6398,21.052952,2.6261344,18.212133,15.338868,11.845756,8.947792,9.28725,9.829611,7.9306035,3.8052235,8.321543,4.027419,7.4209075,2.6645594,8.134591,8.226488,7.104155,5.886616,6.4341474,1.7680507,7.0786533,2.2822795,6.040555,-0.0008272454,8.047247,-0.0010734911,2.8017635,-0.0019832896,2.6328182,0.0017523592,1.8343264,-0.00024018678,1.5094473,-3.6317186e-05,1.5462215,-5.272572e-05,1.2871939,-0.000863034,1.4418715,0.00033193995,1.128361,-0.00058834173,1.0710936,0.0002693155,1.0220305,0.0013515053,1.0174198,0.00037240973,1.0718864,0.00015021686,4.154257,-0.0002894761,1.7037046,-0.0001304542,1.5589963,-0.0007264759,1.22256,4.7594163e-05,0.97125345,-0.00017490568,0.95829886,0.00015027089,0.8224877,0.00026249763,0.89495945,0.00030867575,0.7387452,0.00016768636,0.7469144,2.0702224e-05,0.69289386,0.00029647676,0.68321097,0.00048082654,0.6998309
R26_0022_1.WAV,0.034520089626312256,0.013949800368618502,0.23681640625,0.043230217,0.023567226,0.29623786,13.164787,822.3961331217437,259.53115858501883,1307.7492941092817,289.53289108038047,396.33127,914.8644,1391.6285946965218,684.167824915612,0.0007847105,0.0024141327,-303.12323,44.07586,171.13814,17.53395,14.577387,18.33563,20.66867,12.57344,10.066992,12.094207,-1.1410704,11.961397,3.2317371,9.416583,-1.1361978,8.436058,-2.3731058,9.910565,6.1891837,7.620582,6.1703176,8.069694,0.10842085,8.362187,-1.5294812,7.7507005,-0.010865754,4.5482755,-0.003953177,2.4127808,0.0031799395,2.641756,0.0005158251,1.8060818,0.0015938061,1.7881486,0.00015814422,1.5897349,0.0006238345,1.3727585,-0.00016220869,1.203954,0.00040898426,1.2388191,0.0011583756,1.1242701,-0.00020651796,1.1811687,-0.0010262362,1.0736498,-0.0013951941,1.0213132,0.0010460566,2.6294212,-0.0017864979,1.4205058,0.0012746492,1.5458585,-0.00033538253,1.093252,-1.8241066e-05,1.0233314,0.00041307835,0.9706928,0.0002266129,0.83331513,0.00062041346,0.7822246,-0.000501182,0.78764963,0.00020109818,0.7264361,0.00012300705,0.7314571,-0.00040927023,0.6851457,-0.0002899801,0.6789817
R26_0023_1.WAV,0.040765225887298584,0.014134138200541397,0.15380859375,0.042389587,0.035900798,0.23908776,12.711003,1012.7255404847301,253.26987147914141,1541.7385054852311,260.611002201722,653.8328,1457.0521,1854.5944333076477,694.1379850988532,0.0019153453,0.0030385733,-288.49982,82.98019,155.02443,19.828419,9.857243,18.74711,19.82689,13.9229765,2.9287074,10.189116,6.3202147,10.444966,0.78109366,7.4157124,1.1588392,7.454605,2.0023084,7.916491,5.6246243,6.062286,3.6129162,5.901549,-0.7202207,5.594044,-2.3615441,5.386484,0.005291583,3.6850507,0.0018416042,2.2155764,-0.0006790076,2.0907483,-0.00061433564,1.7236133,-0.0019298457,1.5372657,0.0013344706,1.4517616,-0.0006007842,1.2073041,0.00013647284,1.1292309,0.00051868445,1.1663,-0.0008000197,1.0065829,0.00019907759,0.9984555,0.00072934374,0.9302752,0.00031754252,0.9204726,-0.0009104621,2.230817,-0.0010304898,1.4181758,0.0009040269,1.3537471,-0.0011958233,1.0926555,-0.0005505836,0.9811289,0.0012014814,0.95508116,0.00040968717,0.7853256,-3.960973e-05,0.7582476,-0.00014962262,0.77293813,-0.00025196755,0.6873612,0.00027113233,0.68541795,0.00042644795,0.64830285,4.0698025e-05,0.6420662
R26_0024_1.WAV,0.027497172355651855,0.010540828232640354,0.1025390625,0.09191601,0.063622944,0.590651,12.80361,775.5668376092407,255.0864379416489,1326.0828046630259,314.88852390438024,2533.6726,5417.0776,1348.9650160074234,713.9161594202795,0.00066964526,0.0014442904,-238.67482,46.665146,164.18256,18.094734,23.215416,16.34694,23.887554,10.600725,11.131683,9.463146,10.094349,7.610183,7.8361697,6.718577,1.3941131,6.5491195,2.9786258,6.110918,4.442132,5.879163,2.791705,5.6574364,0.009162545,5.6531844,-2.6239285,5.3544607,0.00058256276,4.5853143,0.0010146655,1.9779905,-0.0003131153,2.07383,7.119053e-05,1.4414393,0.0010006698,1.3549565,-0.00046483803,1.1345966,-0.0003339994,1.0483325,-8.908627e-05,0.9857651,-0.00010075982,0.95643944,-0.00018859506,0.92789215,-0.0002488278,0.9032999,0.00061381207,0.8961531,0.0006447021,0.8546019,-0.0025392105,3.2976959,-0.0012558523,1.4829432,0.00046551222,1.448447,-0.00019825174,0.96593827,0.00016356495,0.9388932,1.5232945e-06,0.80420434,-0.00024927122,0.71961075,-0.00017444542,0.693985,-0.0005127453,0.6711674,-0.00037428338,0.643263,-0.00029912227,0.6297099,-0.0003045333,0.6214287,0.00016995758,0.61105376
R26_0025_1.WAV,0.028728127479553223,0.009763338189081957,0.15380859375,0.052656546,0.02243875,0.38428658,13.4729,802.5292966326286,213.57390825040977,1388.9755044473904,283.55212829639635,614.9041,694.8836,1367.4057126045227,581.9871227527095,0.0006775231,0.0009754508,-278.9953,40.236355,163.90387,14.625648,21.67944,14.923656,23.556313,9.475147,11.393122,9.159999,10.647417,7.5203648,7.5872884,7.161649,2.0586078,7.31991,2.9049516,6.687867,4.869503,6.3226895,2.199113,6.0757265,-1.9008198,6.040318,-4.8774047,6.030618,0.0014574266,3.587117,-0.00036413688,1.9347438,0.0007145804,1.9209002,-3.7733116e-05,1.3267906,-0.00032945542,1.2151344,0.0008132979,1.1277521,-0.00041950808,1.0792154,3.515155e-05,1.0494435,-0.0001734512,0.9882993,0.000814509,0.9497092,0.0010127204,0.9069532,-0.0005312076,0.90054995,-0.00087283156,0.8621096,0.00079423515,2.3304827,-0.0002666106,1.32964,0.00062927604,1.214857,-7.851378e-05,0.857132,-0.0005635717,0.8265255,-1.9294981e-05,0.7537768,0.0002520744,0.7083892,0.000603065,0.6917398,-0.00018307214,0.6588019,-0.0005863732,0.63809156,0.00010429643,0.6113095,3.2399308e-05,0.61311114,0.00023195543,0.5895383
R26_0026_1.WAV,0.02694933650698048,0.009595250539471075,0.1015625,0.052531905,0.016012276,0.17427473,11.717024,713.2705116509445,153.83063658648345,1228.8753674404172,178.36280924160337,586.21936,565.53595,1187.034449708117,371.0713367990618,0.00040417758,0.00050536933,-293.19165,30.975449,183.52565,11.606655,9.725984,13.019222,30.11915,8.027751,7.470108,9.321794,10.992026,6.8197527,7.5129213,7.828847,0.4405949,6.239959,3.2954354,5.7197237,5.6339455,5.989659,4.618864,5.460017,-0.33407247,5.731885,-3.5905507,5.6028743,-0.017955342,4.214665,-0.001301744,1.8754956,0.0021139814,1.8079442,0.001450456,1.2543933,0.0071230717,1.3240778,0.00013545051,1.1454599,-0.0026074715,1.2009995,-0.0039500175,1.0404578,-0.00031906491,0.89672583,-0.0037127621,0.9531236,-0.00019266224,0.9249476,0.0023560224,0.9369428,0.003166802,0.8683205,0.0042480496,2.8339477,-0.0030481203,1.2426939,-0.0024617307,1.1326208,7.18632e-05,0.8099244,0.0016007507,0.94030464,-0.0016163477,0.7236021,-0.0017259041,0.77282345,0.00080439326,0.6918331,-0.0008665658,0.5973668,0.000847301,0.6306239,-0.001149979,0.6415289,-0.00104768,0.6258075,0.00012460261,0.5854048
R26_0027_1.WAV,0.05200979850086075,0.037956148900518405,0.18896484375,0.011915361,0.015405658,0.26923501,8.870235,1182.0994305195284,648.6464529357141,1644.3310545226138,404.27421421259095,41.207653,125.86592,2037.0933246685515,1373.2399749545439,0.007610448,0.015843732,-389.42184,84.341805,116.700264,26.681664,19.496431,40.59224,9.650556,17.804052,7.576749,13.340121,9.070524,9.699156,3.4807534,9.762575,1.9187869,7.2744374,4.2555,6.8275437,5.332918,6.3433037,4.4139442,5.9935884,2.253814,5.54145,-0.55873805,6.293286,-0.010260786,4.0615764,-0.009841442,2.0802755,-0.0035533404,1.9392997,-0.003392618,1.5056106,-0.002918291,1.2541343,-0.0011366551,1.2058607,-0.0008432164,0.9855022,0.0010980101,1.0470093,0.00056218414,1.0229609,-0.0013500816,0.94287753,0.00028368153,0.9378017,0.00026833627,0.9430776,-0.0011795072,0.88524085,-0.0009947055,3.088234,-1.1201295e-06,1.5623494,-0.0010452748,1.4495603,-0.0011355947,1.0840901,0.0013017737,0.9140115,-0.00023139536,0.85972714,-0.0004768687,0.7125002,0.001081354,0.77011716,0.0010966945,0.7531224,0.0008342524,0.69264644,0.00018577381,0.65644014,-0.00010278527,0.67156804,6.5335786e-05,0.6548603
R26_0001_1.WAV,0.01690611243247986,0.009658990667838756,0.0791015625,0.09036385,0.06673425,0.51748514,12.931435,608.9513419618595,248.50622650674063,1222.2354519898513,322.43334555608754,1515.6207,4203.116,913.6083081364632,687.5440536194859,0.00028128072,0.0008927003,-321.49902,51.17323,130.80283,29.061272,42.488586,15.23526,33.630814,9.724105,21.231842,8.4275055,17.025703,7.886659,10.037321,6.6237087,-2.927483,9.123119,-3.2256527,8.91936,-2.9477432,9.345724,3.5256085,7.3434677,6.0863714,6.721455,4.796914,6.1050406,-0.0080480855,3.088035,-0.003583508,1.8436853,0.0014079029,1.8302319,-0.00041103308,1.4596623,0.00062596286,1.3306113,0.00044814602,1.261734,0.00018473715,1.0318784,0.00024684516,1.1267405,0.0004007964,1.1605033,0.0007555762,1.1770349,0.0005829569,1.0391189,0.0004802614,0.9534365,0.00010136288,0.91856945,0.0025908456,2.0811105,0.0007167309,1.1892012,-0.0007679598,1.1080049,-0.00071030203,0.9037175,-0.0009145975,0.8713245,5.6154095e-06,0.82153857,0.00053607416,0.6707853,0.00064965035,0.7531751,0.00045680144,0.7355257,0.00059401337,0.7564661,0.00043927756,0.69583,0.00019716764,0.6221415,-0.00013975185,0.61301434
R26_0002_1.WAV,0.025832712650299072,0.011928312144187396,0.126953125,0.021484949,0.024553418,0.29225215,11.7695055,767.8182245995192,282.88587718332883,1423.8667457430151,354.00229439425146,113.48414,604.7606,1282.4426114559174,838.4868520424163,0.000722687,0.0010595835,-413.97836,26.153505,114.30007,17.761303,52.751038,12.413147,28.184425,10.186782,17.882746,8.805668,9.712805,8.414214,4.373415,7.6302114,-0.26144683,7.339193,-1.221464,7.50697,0.63938797,7.274161,2.9402187,6.704288,4.238473,6.159564,3.5006728,5.7464404,-0.0024803262,2.501138,0.00075431715,1.776408,0.0008898012,1.6497525,-0.00083468575,1.5159361,-5.3818192e-05,1.296369,-0.00017342594,1.1415256,-2.6173773e-05,1.0911194,-0.00028848066,1.0046332,-6.138155e-05,1.0185117,-0.00020440237,1.007445,-0.00082099315,1.001033,-0.0015986213,0.9669517,-0.0016314335,0.9279888,0.0043063243,1.599358,0.0007989701,1.1331786,-0.0018544754,1.044788,-0.00069089344,0.9360229,-0.00056830316,0.83778507,-0.00021457486,0.7560867,-0.00017823942,0.71177006,5.5249548e-05,0.656663,-1.0787873e-05,0.67195886,-1.319759e-05,0.6699639,-0.00018813889,0.6610474,-6.505905e-05,0.6448864,3.1274234e-05,0.621179
R26_0003_1.WAV,0.024298131465911865,0.01084312409326685,0.1005859375,0.042167056,0.041556593,0.8067455,11.7575655,687.1472975091177,219.67990921447682,1280.463926674602,270.1308077532223,273.4877,653.7915,1024.8222291469574,557.6863722464901,0.00035002443,0.00051864353,-337.17725,30.596119,112.87811,22.146652,53.26969,10.68992,24.584578,10.691669,15.851051,8.177009,13.84943,7.120203,6.518005,6.5081506,-2.2969155,7.2645483,-4.4561925,7.62599,-3.250422,7.828999,-0.70403016,6.781612,-1.2785243,6.846912,-1.5117526,6.777294,0.002619399,2.501925,0.001995862,1.8708491,-0.00018986507,1.3994057,-0.00036729366,1.2662066,-6.7167275e-06,1.1481768,0.00011635886,1.0576236,-7.4121635e-05,0.94623435,-0.0005355818,0.98732084,-0.0006305998,0.94232893,-0.00045332802,0.9909936,-0.00032357444,0.9055724,-0.00017643522,0.872062,5.5902987e-05,0.9008559,-0.00028472507,1.9465503,-0.0004505483,1.3634936,-0.0004775807,0.8928725,-0.00031397893,0.78346485,-8.670299e-05,0.72864825,9.007822e-05,0.6999428,0.00028186612,0.6387285,0.0003257198,0.66786796,0.000193757,0.62714034,3.0180396e-05,0.69917744,-0.00010085614,0.6164739,-8.083378e-05,0.5639819,-7.446104e-05,0.5811707
